symbol,publishedDate,title,image,site,text,url
MUSA,2025-05-13 08:50:47,Murphy USA Q1 Earnings Fall Short as Fuel Volumes Decline,https://images.financialmodelingprep.com/news/murphy-usa-q1-earnings-fall-short-as-fuel-volumes-20250513.jpg,zacks.com,"MUSA's revenues from petroleum product sales came in at $3.5 billion in first-quarter 2025, below our estimate of $3.7 billion and down 8.4% from a year ago.",https://www.zacks.com/stock/news/2467811/murphy-usa-q1-earnings-fall-short-as-fuel-volumes-decline?cid=CS-STOCKNEWSAPI-FT-analyst_blog|earnings_article-2467811
MUSA,2025-05-09 01:07:56,Murphy USA Inc. (MUSA) Q1 2025 Earnings Call Transcript,https://images.financialmodelingprep.com/news/murphy-usa-inc-musa-q1-2025-earnings-call-transcript-20250509.jpg,seekingalpha.com,"Murphy USA Inc. (NYSE:MUSA ) Q1 2025 Earnings Call May 8, 2025 11:00 AM ET Company Participants Christian Pikul - Vice President, Investor Relations Andrew Clyde - Chief Executive Officer Mindy West - Chief Operating Officer Galagher Jeff - Chief Financial Officer Donnie Smith - Chief Accounting Officer Conference Call Participants Anthony Bonadio - Wells Fargo Corey Tarlowe - Jefferies Bonnie Herzog - Goldman Sachs Pooran Sharma - Stephens Brad Thomas - KeyBanc Capital Markets Jacob Aiken-Phillips - Melius Bobby Griffin - Raymond James Operator Good morning and welcome to the Murphy USA First Quarter 2025 Earnings Conference Call. [Operator Instructions] As a reminder, this conference call is being recorded.",https://seekingalpha.com/article/4784151-murphy-usa-inc-musa-q1-2025-earnings-call-transcript
MUSA,2025-05-07 21:35:35,Murphy USA (MUSA) Reports Q1 Earnings: What Key Metrics Have to Say,https://images.financialmodelingprep.com/news/murphy-usa-musa-reports-q1-earnings-what-key-metrics-20250507.jpg,zacks.com,"While the top- and bottom-line numbers for Murphy USA (MUSA) give a sense of how the business performed in the quarter ended March 2025, it could be worth looking at how some of its key metrics compare to Wall Street estimates and year-ago values.",https://www.zacks.com/stock/news/2464768/murphy-usa-musa-reports-q1-earnings-what-key-metrics-have-to-say?cid=CS-STOCKNEWSAPI-FT-fundamental_analysis|nfm-2464768
MUSA,2025-05-07 20:00:30,Murphy USA (MUSA) Q1 Earnings and Revenues Lag Estimates,https://images.financialmodelingprep.com/news/murphy-usa-musa-q1-earnings-and-revenues-lag-estimates-20250507.jpg,zacks.com,"Murphy USA (MUSA) came out with quarterly earnings of $2.63 per share, missing the Zacks Consensus Estimate of $3.87 per share. This compares to earnings of $3.12 per share a year ago.",https://www.zacks.com/stock/news/2464666/murphy-usa-musa-q1-earnings-and-revenues-lag-estimates?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_4-2464666
MUSA,2025-05-07 16:31:00,Murphy USA Inc. Reports First Quarter 2025 Results,https://images.financialmodelingprep.com/news/murphy-usa-inc-reports-first-quarter-2025-results-20250507.jpg,businesswire.com,"EL DORADO, Ark.--(BUSINESS WIRE)--Murphy USA Inc. (NYSE: MUSA), a leading marketer of retail motor fuel products and convenience merchandise, today announced financial results for the three months ended March 31, 2025. Key Highlights: Net income was $53.2 million, or $2.63 per diluted share, in Q1 2025 compared to net income of $66.0 million, or $3.12 per diluted share, in Q1 2024. Total fuel contribution for Q1 2025 was 25.4 cpg, compared to 24.8 cpg in Q1 2024. Total retail gallons decreased.",https://www.businesswire.com/news/home/20250507824680/en/Murphy-USA-Inc.-Reports-First-Quarter-2025-Results/
MUSA,2025-05-05 10:20:50,"Exploring Analyst Estimates for Murphy USA (MUSA) Q1 Earnings, Beyond Revenue and EPS",https://images.financialmodelingprep.com/news/exploring-analyst-estimates-for-murphy-usa-musa-q1-earnings-20250505.jpg,zacks.com,"Besides Wall Street's top -and-bottom-line estimates for Murphy USA (MUSA), review projections for some of its key metrics to gain a deeper understanding of how the company might have fared during the quarter ended March 2025.",https://www.zacks.com/stock/news/2461849/exploring-analyst-estimates-for-murphy-usa-musa-q1-earnings-beyond-revenue-and-eps?cid=CS-STOCKNEWSAPI-FT-fundamental_analysis|nfm_preview-2461849
MUSA,2025-05-01 17:01:00,Murphy USA Welcomes David C. Haley to Board of Directors,https://images.financialmodelingprep.com/news/murphy-usa-welcomes-david-c-haley-to-board-of-20250501.jpg,businesswire.com,"EL DORADO, Ark.--(BUSINESS WIRE)--Murphy USA Inc. (NYSE: MUSA) is pleased to announce that the Board of Directors has appointed David C. Haley as an independent director of the company. “It is with great pleasure that we announce the addition of David to our Board,” said Madison Murphy, Chairman of Murphy USA Inc. “His rich experience in capital management and corporate leadership, will greatly benefit our company. We look forward to his contributions as we continue to advance our strategic obj.",https://www.businesswire.com/news/home/20250501011311/en/Murphy-USA-Welcomes-David-C.-Haley-to-Board-of-Directors/
MUSA,2025-05-01 16:31:00,Murphy USA Inc. Announces Dividend Increase,https://images.financialmodelingprep.com/news/murphy-usa-inc-announces-dividend-increase-20250501.jpg,businesswire.com,"EL DORADO, Ark.--(BUSINESS WIRE)--The Board of Directors of Murphy USA Inc. (NYSE: MUSA) today declared a quarterly cash dividend on the Common Stock of Murphy USA Inc. of $0.50 per share, or $2.00 per share on an annualized basis, reflecting a 2% increase from the prior quarter. The dividend is payable on June 2, 2025, to stockholders of record as of May 12, 2025. About Murphy USA Murphy USA (NYSE: MUSA) is a leading retailer of gasoline and convenience merchandise with more than 1,750 stores.",https://www.businesswire.com/news/home/20250501890371/en/Murphy-USA-Inc.-Announces-Dividend-Increase/
MUSA,2025-04-30 11:06:21,Murphy USA (MUSA) Reports Next Week: Wall Street Expects Earnings Growth,https://images.financialmodelingprep.com/news/murphy-usa-musa-reports-next-week-wall-street-expects-20250430.jpg,zacks.com,Murphy USA (MUSA) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,https://www.zacks.com/stock/news/2459017/murphy-usa-musa-reports-next-week-wall-street-expects-earnings-growth?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_9-2459017
MUSA,2025-04-09 09:35:43,Should Murphy USA Investors Load Up on the Stock or Wait?,https://images.financialmodelingprep.com/news/should-murphy-usa-investors-load-up-on-the-stock-20250409.jpg,zacks.com,MUSA has demonstrated a commitment to enhancing shareholder value through a robust share buyback program.,https://www.zacks.com/stock/news/2442529/should-murphy-usa-investors-load-up-on-the-stock-or-wait?cid=CS-STOCKNEWSAPI-FT-analyst_blog|rank_focused-2442529
