date,score
2024-06-17,0.0
2024-06-21,0.4588
2024-06-24,0.0
2024-06-25,0.0
2024-06-28,0.0
2024-07-08,0.5106
2024-07-11,0.5106
2024-07-15,0.7351
2024-07-16,-0.074
2024-07-17,-0.14677692307692305
2024-07-18,-0.03245714285714285
2024-07-19,0.18216
2024-07-20,-0.3068
2024-07-21,-0.1423
2024-07-22,-0.2643375
2024-07-23,-0.082475
2024-07-24,0.07748571428571428
2024-07-25,-0.03992000000000001
2024-07-26,0.5386666666666667
2024-07-27,-0.8176
2024-07-28,-0.02953333333333334
2024-07-29,0.0998
2024-07-30,0.25415
2024-07-31,-0.1413
2024-08-01,0.04098888888888888
2024-08-02,0.1632875
2024-08-03,0.3328
2024-08-04,-0.030787500000000002
2024-08-05,-0.0628
2024-08-06,-0.06932857142857143
2024-08-07,-0.10994117647058824
2024-08-08,-0.19235
2024-08-09,-0.10352499999999999
2024-08-10,-0.03929999999999999
2024-08-11,0.0003500000000000031
2024-08-12,-0.09012142857142857
2024-08-13,-0.15187272727272727
2024-08-14,-0.19308333333333336
2024-08-15,-0.08340555555555557
2024-08-16,-0.16454285714285713
2024-08-17,-0.16448000000000002
2024-08-18,0.059475
2024-08-19,-0.15734444444444445
2024-08-20,-0.23645333333333332
2024-08-21,0.0024388888888888793
2024-08-22,-0.08296
2024-08-23,-0.15705714285714284
2024-08-24,-0.10806
2024-08-25,-0.2522111111111111
2024-08-26,-0.08125294117647058
2024-08-27,-0.13822941176470588
2024-08-28,-0.03643636363636363
2024-08-29,-0.127735
2024-08-30,-0.06722500000000001
2024-08-31,-0.2193
2024-09-01,0.051788888888888884
2024-09-02,-0.09583333333333333
2024-09-03,-0.1934357142857143
2024-09-04,0.1908875
2024-09-05,-0.21750000000000003
2024-09-06,-0.18835000000000002
2024-09-07,-0.20627999999999996
2024-09-08,-0.09037999999999999
2024-09-09,-0.08474285714285715
2024-09-10,-0.3068909090909091
2024-09-11,-0.15262352941176469
2024-09-12,-0.19536923076923077
2024-09-13,-0.047337500000000005
2024-09-14,-0.2880333333333333
2024-09-15,-0.1831111111111111
2024-09-16,-0.07352
2024-09-17,-0.07416363636363638
2024-09-18,-0.08205000000000001
2024-09-19,-0.07041333333333334
2024-09-20,-0.03916428571428572
2024-09-21,0.0033600000000000075
2024-09-22,-0.0669714285714286
2024-09-23,-0.10464117647058824
2024-09-24,-0.2376357142857143
2024-09-25,-0.0006062500000000026
2024-09-26,-0.15198
2024-09-27,-0.1587142857142857
2024-09-28,-0.43025
2024-09-29,-0.057192307692307695
2024-09-30,-0.10390999999999999
2024-10-02,0.0
2024-10-04,0.0
2024-10-07,-0.6808
2024-10-15,0.5423
2024-10-21,0.10115
2024-11-05,-0.34
2024-11-07,0.0
2024-11-08,0.0
2024-11-12,0.4466
2024-11-20,0.0
2024-11-25,0.25
2024-11-26,0.0
2024-11-27,0.0
2024-11-28,0.0
2024-12-04,0.13443333333333332
2024-12-05,-0.009350000000000004
2024-12-06,0.0
2024-12-09,0.4404
2024-12-10,0.35009999999999997
2024-12-12,0.4404
2024-12-15,0.268
2024-12-16,0.3182
2024-12-17,0.3818
2024-12-18,0.4588
2024-12-19,0.4019
2024-12-22,0.6249
2024-12-24,0.2202
2024-12-26,0.6486
2024-12-27,0.0
2024-12-29,0.4404
2024-12-30,0.29295
2024-12-31,0.0
2025-01-02,0.6369
2025-01-03,0.0
2025-01-05,0.4404
2025-01-06,0.1779
2025-01-08,0.6249
2025-01-10,0.4588
2025-01-12,0.4588
2025-01-14,0.27749999999999997
2025-01-15,0.4404
2025-01-18,0.0
2025-01-19,0.6249
2025-01-20,0.4404
2025-01-21,0.38585
2025-01-22,0.4404
2025-01-24,0.4404
2025-01-30,0.6808
2025-02-03,0.34
2025-02-16,0.2023
2025-02-17,0.7034
2025-02-21,0.3818
2025-02-24,0.0
2025-02-27,-0.0258
2025-03-05,0.0
2025-03-14,0.0
2025-03-19,0.063825
2025-03-20,0.16065000000000002
2025-04-01,0.0
2025-04-11,0.0
2025-04-16,0.4404
2025-04-23,0.0
2025-05-02,0.2553
2025-05-05,0.0
2025-05-07,0.0
2025-05-19,0.0
2025-05-21,0.0
2025-05-23,0.0
2025-05-27,0.0
2025-05-28,0.3818
2025-05-29,0.4404
2025-06-03,0.4588
2025-06-04,0.0
2025-06-05,0.18904
2025-06-06,0.0
2025-06-08,0.306
2025-06-09,0.4404
2025-06-10,0.6249
